"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,-5,-9.5,2.65,13.585,23.4265,32.28385,40.255465,47.4299185,53.88692665,51.949824205,57.1800008065,61.88715974785,66.123602795065,69.9364015375585,73.3679204058026,76.4562873872224,79.2358176705002,81.7373949254501,80.9869217489651,83.0131993254746,84.8368491443332,86.4781339813059,85.9857485302141,85.5426016242314,86.7390982703845,86.3801492765386,86.0570951820772,86.9293412371229,87.7143626866639,88.4208819912508,88.2089261998748,88.7812068365902,89.296259409634,89.7598067253735,90.1769993095391,90.5524726352881,90.8903986284621,90.7890208305099,91.0627408849809,91.3090889340048,91.2351845192977,91.1686705460612,91.3482582737996,91.5098872287642,91.4613985422748,91.5923179957962,91.7101455039654,91.8161902613176,91.7843768341119
0,-5,8.5,20.65,31.585,41.4265,50.28385,58.255465,55.8639805,62.32098865,68.132295985,73.3624725865,71.79341960605,76.029862653265,74.7589297391005,78.1904486073447,77.1609929468714,76.2344828524455,75.4006237674622,74.6501505909772,73.9747247321407,73.3668414591878,72.8197465135303,74.2969028668057,75.6263435847536,76.8228402309066,76.4638912370607,76.1408371425994,77.013083197645,77.798104647186,78.504623951773,79.1404913259012,79.7127719626166,80.2278245356605,80.6913718514,81.1085644355655,81.4840377613145,81.8219637544886,82.1260971483453,82.3998172028163,82.6461652518402,82.572260837133,82.7718027568424,82.9513904845808,83.1130194395454,83.2584854990135,83.3894049525348,83.507232460704,83.4718842082533,83.4400707810476
0,-5,8.5,20.65,17.005,26.8465,23.89405,21.236845,18.8453605,16.69302445,14.755922005,19.9860986065,24.69325754785,28.929700595065,32.7424993375585,31.5986597148104,34.6870266962302,33.7605166018043,32.9266575168209,32.1761843403359,34.2024619168454,36.026111735704,37.6673965726767,37.1750111215848,38.5044518395327,39.7009484856858,40.7777954672236,40.4547413727622,41.3269874278079,41.0653136112942,41.7718329158811,41.559877124505,41.3691169122666,41.8841694853104,42.3477168010499,42.7649093852155,43.1403827109644,43.4783087041385,43.7824420979952,44.0561621524662,43.9740461361249,44.1957593802464,44.12924540701,44.3088331347484,44.470462089713,44.4219734032236,44.5528928567449,44.6707203649141,44.6353721124634,44.7308123940804
0,-5,-9.5,2.65,13.585,23.4265,32.28385,40.255465,47.4299185,53.88692665,51.949824205,57.1800008065,61.88715974785,66.123602795065,69.9364015375585,73.3679204058026,76.4562873872224,79.2358176705002,81.7373949254501,80.9869217489651,83.0131993254746,82.4053160525218,84.0466008894945,85.5237572427699,86.8531979607178,86.4543657453334,86.0954167514875,87.0645790348715,87.9368250899171,87.6751512734034,88.3816705779903,89.0175379521186,88.8267777398801,88.6550935488655,89.118640864605,89.5358334487705,89.4106756735209,89.7486016666949,90.0527350605516,90.3264551150226,90.5728031640465,90.7945164081681,90.7280024349316,90.90759016267,91.0692191176346,91.0207304311452,90.9770906133048,90.9378147772484,91.0438595346007,91.1392998162177
0,-5,-9.5,2.65,13.585,23.4265,32.28385,40.255465,47.4299185,53.88692665,59.698233985,57.9548417845,56.38578880405,60.622231851265,64.4350305937585,67.8665494620027,70.9549164434224,73.7344467267002,76.2360239816501,78.4874435111051,80.5137210876146,79.9058378146618,81.5471226516345,83.0242790049099,84.3537197228578,85.5502163690109,86.6270633505486,86.3040092560873,86.0132605710721,86.7982820206131,87.5048013252001,88.1406686993283,88.7129493360437,89.2280019090876,89.6915492248271,89.5524850301053,89.4273272548556,89.7652532480297,90.0693866418864,90.3431066963574,90.5894547453813,90.5155503306741,90.7150922503835,90.8946799781219,91.0563089330865,91.2017749925546,91.3326944460759,91.4505219542451,91.5565667115974,91.6520069932144
0,-5,8.5,4.45,15.385,12.1045,20.96185,28.933465,36.1079185,42.56492665,48.376233985,53.6064105865,58.31356952785,62.550012575065,66.3628113175585,69.7943301858027,68.7648745253294,67.8383644309035,70.3399416858535,72.5913612153085,74.617638791818,76.4412886106765,78.0825734476492,79.5597298009246,80.8891705188725,82.0856671650256,83.1625141465634,82.839460052102,82.5487113670868,83.3337328166279,84.0402521212148,84.676119495343,85.2484001320585,85.0767159410438,85.5402632567833,85.9574558409489,85.8322980656992,85.7196560679745,85.6182782700223,85.5270382518653,85.444922235524,85.6666354796455,85.8661773993549,86.0457651270933,86.2073940820579,86.1589053955685,86.2898248490898,86.407652357259,86.5136971146113,86.6091373962283
0,-5,8.5,4.45,15.385,25.2265,34.08385,42.055465,49.2299185,55.68692665,61.498233985,66.7284105865,71.43556952785,75.672012575065,74.4010796609005,73.2572400381525,76.3456070195722,79.12513730285,81.6267145578,83.8781340872549,83.2027082284185,82.5948249554656,82.047730009808,83.5248863630835,84.8543270810313,86.0508237271844,87.1276707087222,86.8046166142609,86.5138679292457,87.2988893787867,88.0054086833737,88.6412760575019,89.2135566942173,89.7286092672612,90.1921565830007,90.6093491671662,90.9848224929152,91.3227484860893,91.626881879946,91.900601934417,91.8184859180757,92.0401991621972,91.9736851889607,92.1532729166992,92.0993965983776,92.0509079118883,92.1818273654096,92.2996548735788,92.405699630931,92.5011399125481
0,-5,8.5,4.45,0.804999999999999,-2.4755,6.38185,14.353465,21.5279185,27.98492665,33.796233985,39.0264105865,43.73356952785,47.970012575065,51.7828113175585,55.2143301858027,58.3026971672224,57.3761870727965,56.5423279878132,55.7918548113282,57.8181323878377,59.6417822066962,59.0946872610386,58.6023018099468,58.1591549039642,57.7603226885798,57.4013736947339,57.0783196002726,57.9505656553182,58.7355871048592,59.4421064094462,59.2301506180701,59.8024312547855,60.3174838278294,60.7810311435689,61.1982237277344,61.0730659524847,61.4109919456588,61.7151253395155,61.9888453939865,61.9067293776452,61.832824962938,61.7663109897016,61.94589871744,61.8920223991185,62.0374884585866,62.1684079121079,62.2862354202771,62.3922801776294,62.4877204592464
0,-5,8.5,20.65,17.005,13.7245,10.77205,8.114845,5.7233605,3.57102445,1.633922005,-0.109470195500003,4.59768874585,8.834131793065,12.6469305355585,16.0784494038027,19.1668163852224,21.9463466685001,24.4479239234501,26.6993434529051,28.7256210294146,28.1177377564618,29.7590225934345,31.2361789467099,32.5656196646577,33.7621163108108,33.4031673169649,33.0801132225036,32.7893645374884,33.5743859870294,34.2809052916163,34.0689495002403,33.8781892880018,34.3932418610457,34.2387260891325,34.655918673298,34.5307608980484,34.4181189003237,34.7222522941804,34.9959723486514,34.9138563323101,34.8399519176029,34.7734379443665,34.7135753684536,34.8752043234182,35.0206703828864,35.1515898364077,35.2694173445769,35.3754621019291,35.4709023835462
0,-5,8.5,20.65,31.585,41.4265,50.28385,47.626645,45.2351605,43.08282445,48.894131785,54.1243083865,58.83146732785,63.067910375065,66.8807091175585,70.3122279858027,69.2827723253294,72.0623026086072,74.5638798635572,76.8152993930122,78.8415769695217,80.6652267883802,82.3065116253529,81.8141261742611,83.143566892209,84.340063538362,85.4169105198998,86.3860728032838,87.2583188583294,86.9966450418158,87.7031643464027,87.4912085550266,88.063489191742,88.5785417647859,89.0420890805254,89.4592816646909,89.3341238894413,89.6720498826154,89.976183276472,90.249903330943,90.4962513799669,90.7179646240885,90.9175065437978,91.0970942715363,91.2587232265008,91.404189285969,91.3605494681285,91.3212736320721,91.2859253796214,91.3813656612384
0,-5,8.5,20.65,17.005,26.8465,35.70385,43.675465,50.8499185,48.69758245,54.508889785,59.7390663865,58.17001340605,62.406456453265,66.2192551957585,65.0754155730104,68.1637825544302,67.2372724600043,69.7388497149543,71.9902692444092,74.0165468209187,75.8401966397773,77.48148147675,76.9890960256582,78.318536743606,79.5150333897591,79.1560843959132,80.1252466792972,80.9974927343428,80.7358189178291,80.5003124829668,80.2883566915907,80.0975964793523,79.9259122883376,79.7713965164245,79.6323323217026,80.0078056474516,80.3457316406257,80.6498650344824,80.9235850889534,81.1699331379773,81.3916463820988,81.5911883018082,81.7707760295466,81.7168997112251,81.8623657706932,81.8187259528528,81.936553461022,82.0425982183742,82.0107847911685
0,-5,8.5,20.65,31.585,41.4265,50.28385,47.626645,45.2351605,51.69216865,49.755066205,48.0116740045,52.71883294585,56.955275993065,60.7680747355585,64.1995936038027,67.2879605852224,70.0674908685002,72.5690681234502,74.8204876529052,76.8467652294146,76.2388819564618,77.8801667934345,77.3877813423427,76.94463443636,76.5458022209757,76.1868532271298,77.1560155105138,78.0282615655594,78.8132830151004,79.5198023196874,80.1556696938156,80.727950330531,81.2430029035749,81.7065502193144,82.1237428034799,82.4992161292289,82.3865741315042,82.285196333552,82.558916388023,82.8052644370469,83.0269776811684,83.2265196008778,83.4061073286162,83.5677362835808,83.7132023430489,83.8441217965702,83.8048459605139,83.9108907178661,84.0063309994832
0,-5,8.5,4.45,15.385,25.2265,34.08385,42.055465,49.2299185,55.68692665,61.498233985,59.7548417845,64.46200072585,68.698443773065,72.5112425155585,75.9427613838027,74.9133057233294,73.9867956289035,76.4883728838535,78.7397924133085,80.766069989818,82.5897198086765,84.2310046456492,85.7081609989246,85.265014092942,86.4615107390951,86.1025617452491,85.7795076507878,86.6517537058334,87.4367751553745,88.1432944599614,88.7791618340896,89.3514424708051,89.1797582797904,89.6433055955299,89.5042414008081,89.8797147265571,90.2176407197312,90.5217741135878,90.7954941680588,91.0418422170827,90.9679378023756,90.9014238291391,91.0810115568776,91.027135238556,91.1726012980242,91.3035207515455,91.4213482597147,91.5273930170669,91.622833298684
0,-5,-9.5,2.65,13.585,23.4265,32.28385,40.255465,37.8639805,35.71164445,33.774542005,32.0311498045,30.46209682405,29.049949141645,27.7790162274805,26.6351766047325,25.6057209442592,24.6792108498333,27.1807881047833,29.4322076342383,28.7567817754018,28.1488985024489,27.6018035567914,27.1094181056995,26.6662711997169,26.2674389843326,25.9084899904866,26.8776522738706,27.7498983289162,28.5349197784573,29.2414390830442,29.0294832916681,29.6017639283835,30.1168165014274,30.5803638171669,30.9975564013325,30.8723986260828,30.7597566283581,30.6583788304059,30.5671388122489,30.8134868612728,31.0352001053943,31.2347420251037,31.4143297528421,31.3604534345206,31.5059194939887,31.4622796761483,31.4230038400919,31.3876555876411,31.4830958692581
0,-5,8.5,20.65,17.005,13.7245,22.58185,30.553465,37.7279185,44.18492665,49.996233985,55.2264105865,59.93356952785,64.170012575065,67.9828113175585,71.4143301858027,74.5026971672224,77.2822274505002,79.7838047054502,82.0352242349051,81.3597983760687,83.1834481949272,84.8247330318999,84.3323475808081,85.661788298756,85.2629560833716,84.9040070895257,84.5809529950643,84.2902043100491,84.0285304935354,83.7930240586731,84.4288914328014,84.2381312205629,84.7531837936068,84.5986680216936,85.0158606058591,85.3913339316081,85.7292599247822,85.62788212683,85.536642108673,85.4545260923317,85.6762393364532,85.6097253632167,85.5498627873039,85.7114917422685,85.8569578017366,85.9878772552579,86.1057047634271,86.2117495207794,86.3071898023964
0,-5,8.5,20.65,31.585,41.4265,50.28385,58.255465,55.8639805,62.32098865,68.132295985,73.3624725865,71.79341960605,76.029862653265,79.8426613957585,83.2741802640027,86.3625472454224,89.1420775287002,88.3082184437168,87.5577452672318,89.5840228437413,91.4076726625999,93.0489574995726,94.526113852848,95.8555545707958,97.0520512169489,98.1288981984867,99.0980604818707,98.8073117968555,99.5923332463966,100.298852550984,100.934719925112,101.507000561827,101.335316370813,101.798863686552,102.216056270718,102.591529596467,102.478887598742,102.783020992599,103.05674104707,103.303089096093,103.229184681386,103.428726601096,103.368864025183,103.314987706861,103.460453766329,103.591373219851,103.552097383794,103.516749131344,103.484935704138
0,-5,8.5,20.65,31.585,41.4265,38.47405,46.445665,53.6201185,60.07712665,58.140024205,63.3702008065,61.80114782605,66.037590873265,64.7666579591005,68.1981768273447,71.2865438087644,70.3600337143385,72.8616109692885,72.1111377928035,74.1374153693129,75.9610651881715,75.4139702425139,74.9215847914221,76.25102550937,77.4475221555231,78.5243691370609,79.4935314204449,80.3657774754905,80.1041036589768,79.8685972241145,80.5044645982427,80.3137043860043,80.8287569590481,81.2923042747876,81.7094968589532,82.0849701847021,81.9723281869774,81.8709503890252,82.1446704434962,82.3910184925201,82.6127317366417,82.812273656351,82.7524110804382,82.9140400354028,83.0595060948709,83.1904255483922,83.3082530565614,83.4142978139137,83.5097380955307
0,-5,-9.5,2.65,13.585,23.4265,32.28385,40.255465,47.4299185,45.27758245,43.340480005,48.5706566065,53.27781554785,57.514258595065,61.3270573375585,64.7585762058027,67.8469431872224,66.9204330927965,69.4220103477465,71.6734298772015,73.6997074537109,75.5233572725695,77.1646421095422,76.6722566584504,76.2291097524677,77.4256063986208,78.5024533801586,79.4716156635426,80.3438617185882,81.1288831681293,80.893376733267,80.6814209418909,81.2537015786063,81.7687541516502,82.2323014673897,82.6494940515552,83.0249673773042,83.3628933704783,83.6670267643349,83.9407468188059,83.8586308024646,84.0803440465862,84.2798859662955,84.459473694034,84.6211026489985,84.7665687084667,84.897488161988,85.0153156701572,85.1213604275094,85.2168007091265
0,-5,8.5,20.65,31.585,41.4265,38.47405,46.445665,44.0541805,50.51118865,56.322495985,61.5526725865,66.25983152785,70.496274575065,69.2253416609005,68.0815020381525,71.1698690195722,73.94939930285,76.4509765578,78.702396087255,80.7286736637644,82.552323482623,84.1936083195957,85.6707646728711,87.000205390819,86.6013731754346,86.2424241815887,87.2115864649727,88.0838325200183,88.8688539695593,89.5753732741463,90.2112406482745,90.020480436036,89.8487962450214,89.6942804731083,89.5552162783864,89.4300585031367,89.7679844963108,89.6666066983586,89.9403267528296,90.1866748018535,90.408388045975,90.6079299656844,90.7875176934228,90.9491466483874,91.0946127078556,91.0509728900151,91.0116970539587,91.117741811311,91.213182092928
0,-5,8.5,20.65,17.005,13.7245,10.77205,8.114845,5.7233605,12.18036865,17.991675985,23.2218525865,21.65279960605,20.240651923645,18.9697190094805,22.4012378777247,25.4896048591444,28.2691351424222,27.4352760574388,29.6866955868938,31.7129731634033,33.5366229822618,32.9895280366043,32.4971425855125,32.0539956795298,33.2504923256829,34.3273393072207,35.2965015906047,36.1687476456503,36.9537690951914,37.6602883997783,38.2961557739065,38.868436410622,38.6967522196073,39.1602995353468,39.5774921195124,39.9529654452613,40.2908914384354,40.5950248322921,40.8687448867631,41.115092935787,41.0411885210799,40.9746745478434,41.1542622755818,41.3158912305464,41.267402544057,41.3983219975784,41.5161495057475,41.6221942630998,41.7176345447169
0,-5,-9.5,-13.55,-2.615,7.2265,16.08385,24.055465,31.2299185,37.68692665,43.498233985,48.7284105865,53.43556952785,57.672012575065,61.4848113175585,64.9163301858027,68.0046971672224,67.0781870727965,69.5797643277465,71.8311838572015,73.857461433711,75.6811112525695,75.1340163069119,74.6416308558201,75.971071573768,77.1675682199211,78.2444152014589,79.2135774848429,78.9228287998277,78.661154983314,79.3676742879009,80.0035416620292,80.5758222987446,81.0908748717885,80.9363590998753,81.3535516840408,81.2283939087912,81.5663199019653,81.8704532958219,82.1441733502929,82.3905213993169,82.6122346434384,82.8117765631477,82.9913642908862,83.1529932458508,83.2984593053189,83.2548194874784,83.2155436514221,83.1801953989713,83.1483819717656
0,-5,-9.5,2.65,13.585,23.4265,32.28385,40.255465,47.4299185,53.88692665,59.698233985,57.9548417845,62.66200072585,66.898443773065,70.7112425155585,74.1427613838027,77.2311283652224,80.0106586485002,79.1767995635168,78.4263263870318,77.7509005281953,77.1430172552425,78.7843020922152,80.2614584454906,81.5908991634385,82.7873958095916,83.8642427911294,83.541188696668,84.4134347517136,85.1984562012547,85.9049755058416,86.5408428799698,87.1131235166853,87.6281760897291,88.0917234054686,88.5089159896342,88.8843893153831,89.2223153085572,89.5264487024139,89.4352086842569,89.6815567332808,89.9032699774023,90.1028118971117,90.2823996248501,90.4440285798147,90.5894946392828,90.7204140928041,90.6811382567478,90.645790004297,90.6139765770913
0,-5,8.5,4.45,15.385,25.2265,34.08385,42.055465,49.2299185,55.68692665,61.498233985,66.7284105865,71.43556952785,75.672012575065,74.4010796609005,73.2572400381525,76.3456070195722,75.4190969251463,74.5852378401629,76.8366573696179,76.1612315107814,75.5533482378286,75.006253292171,74.5138678410792,75.8433085590271,77.0398052051802,78.116652186718,79.085814470102,79.9580605251476,80.7430819746886,81.4496012792756,81.2376454878995,81.046885275661,80.8752010846464,81.3387484003859,81.7559409845514,81.6307832093018,81.9687092024758,81.8673314045236,82.1410514589946,82.3873995080185,82.6091127521401,82.5425987789036,82.4827362029908,82.6443651579554,82.7898312174235,82.7461913995831,82.8640189077523,82.8286706553015,82.9241109369185
0,-5,8.5,20.65,31.585,41.4265,38.47405,46.445665,53.6201185,51.46778245,57.279089785,62.5092663865,60.94021340605,65.176656453265,68.9894551957585,72.4209740640026,75.5093410454224,78.2888713287002,80.7904485836501,80.0399754071651,79.3645495483287,81.1881993671872,82.8294842041599,84.3066405574353,83.8634936514527,85.0599902976058,84.7010413037598,84.3779872092985,84.0872385242833,84.8722599738243,85.5787792784113,86.2146466525395,86.7869272892549,87.3019798622988,87.7655271780383,87.6264629833165,87.5013052080668,87.8392312012409,87.7378534032887,87.6466133851316,87.8929614341556,88.1146746782771,88.3142165979864,88.4938043257249,88.4399280074033,88.5853940668715,88.7163135203928,88.834141028562,88.9401857859142,89.0356260675313
0,-5,8.5,20.65,31.585,41.4265,50.28385,58.255465,65.4299185,63.27758245,69.088889785,74.3190663865,72.75001340605,76.986456453265,75.7155235391005,74.5716839163525,77.6600508977722,76.7335408033463,79.2351180582963,81.4865375877513,80.8111117289148,80.2032284559619,81.8445132929346,81.3521278418428,82.6815685597907,83.8780652059438,83.5191162120978,83.1960621176365,84.0683081726821,84.8533296222232,84.6178231873608,84.4058673959848,84.2151071837463,84.7301597567902,85.1937070725296,85.6108996566952,85.9863729824442,85.8737309847195,85.7723531867672,85.6811131686102,85.5989971522689,85.5250927375618,85.7246346572711,85.6647720813583,85.8264010363229,85.971867095791,86.1027865493123,86.2206140574815,86.3266588148338,86.2948453876281
0,-5,-9.5,2.65,13.585,23.4265,32.28385,40.255465,47.4299185,53.88692665,59.698233985,57.9548417845,62.66200072585,61.249853043445,65.0626517859385,68.4941706541827,71.5825376356024,74.3620679188802,76.8636451738302,76.1131719973452,78.1394495738546,79.9630993927132,81.6043842296859,83.0815405829613,84.4109813009092,85.6074779470623,86.6843249286,86.3612708341387,86.0705221491235,86.8555435986646,87.5620629032515,88.1979302773797,88.7702109140951,88.5985267230805,89.06207403882,89.4792666229855,89.8547399487345,89.7420979510098,89.6407201530576,89.9144402075286,89.8323241911873,90.0540374353088,90.2535793550182,90.1937167791054,90.35534573407,90.5008117935381,90.6317312470594,90.7495587552286,90.8556035125809,90.9510437941979
0,-5,8.5,20.65,31.585,41.4265,50.28385,58.255465,65.4299185,71.88692665,69.949824205,68.2064320045,66.63737902405,70.873822071265,74.6866208137585,73.5427811910105,76.6311481724302,79.410678455708,81.912255710658,84.163675240113,83.4882493812765,85.311899200135,86.9531840371077,88.4303403903831,89.759781108331,90.9562777544841,90.5973287606382,90.2742746661768,89.9835259811616,89.7218521646479,89.4863457297856,89.2743899384095,89.0836297261711,89.5986822992149,90.0622296149544,89.9231654202326,89.7980076449829,90.135933638157,90.4400670320137,90.3488270138567,90.2667109975154,90.1928065828082,90.3923485025176,90.571936230256,90.7335651852206,90.8790312446887,91.00995069821,91.1277782063792,91.0924299539285,91.0606165267228
0,-5,8.5,20.65,31.585,41.4265,50.28385,58.255465,55.8639805,53.71164445,59.522951785,64.7531283865,69.46028732785,73.696730375065,77.5095291175585,80.9410479858027,79.9115923253294,78.9850822309035,81.4866594858535,83.7380790153085,85.764356591818,87.5880064106765,87.040911465019,88.5180678182944,89.8475085362422,89.4486763208579,90.5255233023957,91.4946855857797,92.3669316408253,93.1519530903663,93.8584723949533,93.6465166035772,94.2187972402926,94.047113049278,93.8925972773648,93.753533082643,94.129006408392,94.466932401566,94.7710657954227,95.0447858498937,95.2911338989176,95.2172294842105,95.4167714039198,95.5963591316583,95.7579880866228,95.903454146091,96.0343735996123,95.9950977635559,96.1011425209082,96.1965828025252
0,-5,8.5,20.65,31.585,41.4265,50.28385,47.626645,54.8010985,61.25810665,67.069413985,65.3260217845,63.75696880405,67.993411851265,66.7224789371005,70.1539978053446,73.2423647867644,76.0218950700421,78.5234723249921,80.7748918544471,82.8011694309566,82.1932861580038,83.8345709949765,83.3421855438847,82.899038637902,82.5002064225177,83.5770534040554,84.5462156874395,85.4184617424851,86.2034831920261,86.910002496613,87.5458698707413,87.3551096585028,87.8701622315467,87.7156464596335,88.1328390437991,88.508312369548,88.8462383627221,89.1503717565788,89.4240918110498,89.6704398600737,89.8921531041952,90.0916950239046,90.271282751643,90.4329117066076,90.3844230201182,90.5153424736395,90.6331699818087,90.739214739161,90.834655020778
0,-5,8.5,20.65,17.005,13.7245,10.77205,18.743665,16.3521805,14.19984445,20.011151785,25.2413283865,29.94848732785,34.184930375065,37.9977291175585,41.4292479858027,44.5176149672224,47.2971452505002,46.4632861655168,45.7128129890318,47.7390905655413,49.5627403843999,51.2040252213726,52.681181574648,54.0106222925959,55.2071189387489,54.848169944903,54.5251158504417,54.2343671654265,55.0193886149675,55.7259079195545,55.5139521281784,56.0862327648938,56.6012853379377,57.0648326536772,57.4820252378427,57.8574985635917,57.744856565867,58.0489899597237,58.3227100141947,58.5690580632186,58.7907713073401,58.9903132270495,59.1699009547879,59.3315299097525,59.4769959692206,59.6079154227419,59.5686395866855,59.5332913342348,59.5014779070291
0,-5,8.5,20.65,17.005,13.7245,10.77205,8.114845,15.2892985,21.74630665,27.557613985,32.7877905865,37.49494952785,36.082801845445,39.8956005879385,43.3271194561827,46.4154864376024,49.1950167208802,48.3611576358968,50.6125771653518,52.6388547418613,54.4625045607199,53.9154096150623,53.4230241639705,52.9798772579879,54.1763739041409,53.817424910295,53.4943708158337,53.2036221308185,52.9419483143048,53.6484676188917,54.28433499302,54.0935747807815,53.9218905897669,54.3854379055064,54.8026304896719,54.6774727144223,54.5648307166976,54.8689641105542,55.1426841650253,55.3890322140492,55.6107454581707,55.8102873778801,55.7504248019672,55.9120537569318,56.0575198164,56.0138799985595,56.1317075067287,56.237752264081,56.333192545698
0,-5,-9.5,2.65,13.585,23.4265,32.28385,29.626645,27.2351605,33.69216865,31.755066205,36.9852428065,41.69240174785,45.928844795065,49.7416435375585,53.1731624058027,56.2615293872224,59.0410596705002,61.5426369254501,63.7940564549051,65.8203340314146,67.6439838502732,69.2852686872458,70.7624250405213,72.0918657584691,73.2883624046222,74.36520938616,75.334371669544,76.2066177245896,75.944943908076,76.6514632126629,76.4395074212868,77.0117880580022,76.8401038669876,76.6855880950744,77.10278067924,77.478254004989,77.816179998163,78.1203133920197,78.3940334464907,78.3119174301494,78.5336306742709,78.4671167010345,78.4072541251217,78.5688830800863,78.5203943935969,78.6513138471182,78.7691413552874,78.8751861126396,78.9706263942567
0,-5,8.5,20.65,31.585,41.4265,38.47405,46.445665,44.0541805,50.51118865,48.574086205,53.8042628065,52.23520982605,50.823062143645,49.5521292294805,52.9836480977247,56.0720150791444,58.8515453624222,58.0176862774388,60.2691058068938,62.2953833834033,64.1190332022618,65.7603180392345,67.23747439251,68.5669151104578,69.7634117566109,70.8402587381487,71.8094210215327,72.6816670765783,72.4199932600646,73.1265125646516,73.7623799387798,73.5716197265413,74.0866722995852,74.5502196153247,74.9674121994902,75.3428855252392,75.2302435275145,75.5343769213712,75.8080969758422,76.0544450248661,76.2761582689876,76.475700188697,76.6552879164354,76.8169168714,76.9623829308682,76.9187431130277,77.0365706211969,77.0012223687461,76.9694089415405
